IP,DateTime,submission_command,submission_url,os,num_1,num_2
134.174.159.101,06/Mar/2021:22:33:52,GET /predict/21b1ae2a6aae043d5c09178295ff8bbb/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,18429
134.174.159.101,06/Mar/2021:22:36:00,GET /predict/21b1ae2a6aae043d5c09178295ff8bbb/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,18429
134.174.159.101,06/Mar/2021:23:06:26,GET /predict/21b1ae2a6aae043d5c09178295ff8bbb/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,18429
134.174.159.101,06/Mar/2021:23:06:30,GET /predict/21b1ae2a6aae043d5c09178295ff8bbb/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,18429
134.174.159.101,06/Mar/2021:23:10:29,GET /predict/21b1ae2a6aae043d5c09178295ff8bbb/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,18429
134.174.159.101,06/Mar/2021:23:52:06,GET /predict/21b1ae2a6aae043d5c09178295ff8bbb/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,18429
134.174.159.101,07/Mar/2021:02:32:32,POST /upload/UploadResourcePic.ashx?ResourceID=8382 HTTP/1.1,-,Mozilla/5.0 (Windows NT 10.0; rv:78.0) Gecko/20100101 Firefox/78.0,404,4767
134.174.159.101,07/Mar/2021:11:03:40,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7478
134.174.159.101,07/Mar/2021:11:03:47,GET /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,8765
134.174.159.101,07/Mar/2021:11:04:27,POST /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,07/Mar/2021:11:04:27,GET /predict/848b5164863efef6d7bf7784e3eaf236/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17660
134.174.159.101,07/Mar/2021:11:05:50,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/index.html,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7478
134.174.159.101,07/Mar/2021:11:05:52,GET /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,8765
134.174.159.101,07/Mar/2021:11:29:05,POST /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,07/Mar/2021:11:29:06,GET /predict/1b11eaaef4dcf927c48029a8957ce65e/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17649
134.174.159.101,07/Mar/2021:14:32:12,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/1b11eaaef4dcf927c48029a8957ce65e/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7478
134.174.159.101,07/Mar/2021:14:32:19,GET /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,8765
134.174.159.101,07/Mar/2021:14:33:34,POST /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,07/Mar/2021:14:33:35,GET /predict/e7f441781a65e981e61eb7f59b5f39b4/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17649
134.174.159.101,07/Mar/2021:21:26:54,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",302,0
134.174.159.101,07/Mar/2021:21:26:54,GET /user/login/?next=/predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",200,5622
134.174.159.101,07/Mar/2021:23:35:39,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,07/Mar/2021:23:35:44,GET /predict/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,8280
134.174.159.101,07/Mar/2021:23:43:49,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/about/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,07/Mar/2021:23:43:55,GET /maps/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,16145
134.174.159.101,08/Mar/2021:02:46:10,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,08/Mar/2021:02:46:25,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,08/Mar/2021:02:46:27,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,6422
134.174.159.101,08/Mar/2021:02:46:28,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/data/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,08/Mar/2021:02:46:33,GET /maps/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,16145
134.174.159.101,08/Mar/2021:02:47:24,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/maps/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,08/Mar/2021:02:47:37,GET /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,8762
134.174.159.101,08/Mar/2021:02:47:51,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,08/Mar/2021:02:47:57,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10495
134.174.159.101,08/Mar/2021:02:54:36,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,08/Mar/2021:02:54:36,GET /predict/82689253c0999a42e04e5bbe702800ab/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17665
134.174.159.101,08/Mar/2021:03:07:42,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/index.html,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7478
134.174.159.101,08/Mar/2021:14:02:42,GET /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,8765
134.174.159.101,08/Mar/2021:14:03:25,POST /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,08/Mar/2021:14:03:26,GET /predict/5feea63e29617d4312a0bfad07f83d99/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17649
134.174.159.101,08/Mar/2021:23:10:57,GET /predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),302,0
134.174.159.101,08/Mar/2021:23:10:57,GET /user/login/?next=/predict/upload/ HTTP/1.1,-,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),200,5622
134.174.159.101,09/Mar/2021:00:25:22,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,09/Mar/2021:00:25:26,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,6422
134.174.159.101,09/Mar/2021:00:45:45,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/data/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,09/Mar/2021:00:45:46,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10495
134.174.159.101,09/Mar/2021:00:47:37,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,09/Mar/2021:00:47:37,GET /predict/b3111cf059bfa971f0b0b85bccdca5f3/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17699
134.174.159.101,09/Mar/2021:00:53:28,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/b3111cf059bfa971f0b0b85bccdca5f3/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,09/Mar/2021:00:53:32,GET /data/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,6422
134.174.159.101,09/Mar/2021:00:53:54,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/b3111cf059bfa971f0b0b85bccdca5f3/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,09/Mar/2021:00:53:55,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10495
134.174.159.101,09/Mar/2021:01:07:31,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,09/Mar/2021:01:07:31,GET /predict/548fabd2e40062f2ce1f44886907eea1/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17711
134.174.159.101,09/Mar/2021:01:36:51,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/data/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,09/Mar/2021:01:37:00,GET /predict/upload/vcf/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,9117
134.174.159.101,09/Mar/2021:01:37:10,GET /predict/upload/manual/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10113
134.174.159.101,09/Mar/2021:01:37:12,GET /genes/json/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/manual/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,86823
134.174.159.101,09/Mar/2021:01:41:43,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,09/Mar/2021:01:41:44,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10495
134.174.159.101,09/Mar/2021:01:51:38,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,09/Mar/2021:01:51:39,GET /predict/0370a3d402d5e0de5ab591d9176a5082/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17699
134.174.159.101,09/Mar/2021:02:27:03,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/548fabd2e40062f2ce1f44886907eea1/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7475
134.174.159.101,09/Mar/2021:02:27:05,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10495
134.174.159.101,09/Mar/2021:02:29:10,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,09/Mar/2021:02:29:10,GET /predict/53bbec943166eea48949a462b846f6a8/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17748
134.174.159.101,09/Mar/2021:03:47:55,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/53bbec943166eea48949a462b846f6a8/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7476
134.174.159.101,09/Mar/2021:03:47:57,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10496
134.174.159.101,09/Mar/2021:03:48:01,GET /predict/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10851
134.174.159.101,09/Mar/2021:04:07:04,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/about/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,200,7367
134.174.159.101,09/Mar/2021:04:07:17,GET /user/logout/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:86.0) Gecko/20100101 Firefox/86.0,200,4733
134.174.159.101,09/Mar/2021:04:17:14,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/53bbec943166eea48949a462b846f6a8/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7476
134.174.159.101,09/Mar/2021:04:17:17,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10496
134.174.159.101,09/Mar/2021:04:21:17,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,09/Mar/2021:04:21:18,GET /predict/3bfd655bda3fa80aaeb0496a77b1b5f0/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17784
134.174.159.101,09/Mar/2021:06:00:00,GET /predict/upload/ HTTP/1.1,-,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.125 Safari/537.36",302,0
134.174.159.101,09/Mar/2021:09:34:02,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7478
134.174.159.101,09/Mar/2021:09:35:29,GET /predict/upload/fastq/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,8765
134.174.159.101,09/Mar/2021:20:29:48,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7476
134.174.159.101,09/Mar/2021:20:29:50,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10496
134.174.159.101,09/Mar/2021:21:27:06,GET /predict/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,11416
134.174.159.101,09/Mar/2021:21:27:12,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7476
134.174.159.101,09/Mar/2021:21:27:13,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10496
134.174.159.101,09/Mar/2021:22:16:07,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,09/Mar/2021:22:16:07,GET /predict/a1c7523bb9010c38cfae07145be5ed14/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17740
134.174.159.101,09/Mar/2021:22:44:21,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/a1c7523bb9010c38cfae07145be5ed14/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7476
134.174.159.101,09/Mar/2021:22:44:22,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10496
134.174.159.101,09/Mar/2021:23:49:12,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
134.174.159.101,09/Mar/2021:23:49:12,GET /predict/251efada5aeeab79ad17e3a7f8de692c/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,17744
134.174.159.101,09/Mar/2021:23:53:48,GET /predict/upload/ HTTP/1.1,https://gentb.hms.harvard.edu/index.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,7476
134.174.159.101,09/Mar/2021:23:53:49,GET /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",200,10496
134.174.159.101,09/Mar/2021:23:56:25,POST /predict/upload/fastq-pair/ HTTP/1.1,https://gentb.hms.harvard.edu/predict/upload/fastq-pair/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.190 Safari/537.36",302,0
