Isolate,Lineage,Resistant,WHO-Identified,High_Confidence,Low_Confidence
TB-222-2944-19F_S219_R.all,2.2.1,0,0,0,0
TB-333-4657-19_S88_R.all,2.2.1,0,0,0,0
TB-222-7022-19_S270_R.all,2.2.1,0,0,0,0
TB-222-1428-19_S14_R.all,2.2.1,0,0,0,0
TB-222-2158-18_S59_R.all,2.2.1,0,0,0,0
TB-222-519-19_S73_R.all,2.2.1,0,0,0,0
TB-222-5798-19_S249_R.all,2.2.1,0,0,0,0
TB-222-1101-19_S54_R.all,2.2.1,0,0,0,0
TB-222-865-18_S12_R.all,2.2.1,0,0,0,0
TB-222-5067-18_S71_R.all,2.2.1,0,0,0,0
TB-333-4787-19_S174_R.all,2.2.1,0,0,0,0
TB-333-5552-19_S55_R.all,2.2.1,0,0,0,0
TB-333-667-19_S43_R.all,2.2.1,0,1,0,1
TB-333-643-19_S84_R.all,2.2.1,0,1,0,1
TB-222-4065-18_S184_R.all,2.2.1,0,0,0,0
TB-222-3882-18_S180_R.all,2.2.1,0,0,0,0
TB-333-1295-19-138_S59_R.all,2.2.1,0,0,0,0
TB-222-5351-18_S56_R.all,2.2.1,0,0,0,0
TB-333-4869-19_S74_R.all,2.2.1,0,0,0,0
TB-333-5529-19_S64_R.all,2.2.1,0,1,0,1
TB-222-6436-18_S141_R.all,2.2.1,0,0,0,0
TB-222-4232-18_S95_R.all,2.2.1,0,0,0,0
TB-222-5528-18_S88_R.all,2.2.1,0,0,0,0
TB-222-4120-18_S210_R.all,2.2.1,0,0,0,0
TB-222-2108-18_S149_R.all,2.2.1,0,0,0,0
TB-333-3209-19_S180_R.all,2.2.1,0,0,0,0
TB-333-2519-19_S35_R.all,2.2.1,0,1,0,1
TB-222-2915-19_S202_R.all,2.2.1,0,0,0,0
TB-333-2317-19_S24_R.all,2.2.1,0,1,0,1
TB-333-579-19_S180_R.all,2.2.1,0,1,0,1
TB-222-2944-19_S3_R.all,2.2.1,0,0,0,0
TB-222-1764-19_S61_R.all,2.2.1,0,0,0,0
TB-222-1706-18_S90_R.all,2.2.1,0,0,0,0
TB-333-4522-19_S274_R.all,2.2.1,0,0,0,0
TB-333-1295-19-138_S133_R.all,2.2.1,0,0,0,0
TB-222-6448-19_S230_R.all,2.2.1,0,1,0,1
TB-222-1806-18_S123_R.all,2.2.1,0,0,0,0
TB-333-4324-19_S181_R.all,2.2.1,0,1,0,1
TB-222-5786-19_S231_R.all,2.2.1,0,0,0,0
TB-222-1300-19_S93_R.all,2.2.1,0,1,0,1
TB-222-632-19_S85_R.all,2.2.1,0,0,0,0
TB-333-1925-19_S48_R.all,2.2.1,0,0,0,0
TB-222-823-19_S51_R.all,2.2.1,0,0,0,0
TB-222-872-19_S36_R.all,2.2.1,0,1,0,1
TB-222-6743-19_S139_R.all,2.2.1,0,0,0,0
TB-222-1360-19-138_S7_R.all,2.2.1,0,0,0,0
TB-222-5074-19_S251_R.all,2.2.1,0,0,0,0
TB-222-2261-19_S64_R.all,2.2.1,0,0,0,0
TB-222-3461-18-138_S36_R.all,2.2.1,0,1,0,1
TB-222-5241-19_S252_R.all,2.2.1,0,0,0,0
TB-222-3339-19_S59_R.all,2.2.1,0,0,0,0
TB-222-5486-19_S225_R.all,2.2.1,0,1,0,1
TB-222-6366-18_S24_R.all,2.2.1,0,0,0,0
TB-333-3247-19_S66_R.all,2.2.1,0,0,0,0
TB-222-5681-18_S112_R.all,2.2.1,0,0,0,0
TB-333-2314-19_S80_R.all,2.2.1,0,0,0,0
TB-222-3836-18_S178_R.all,2.2.1,0,0,0,0
TB-222-517-19_S1_R.all,2.2.1,0,0,0,0
TB-222-236-18_S67_R.all,2.2.1,0,0,0,0
TB-222-6046-19_S237_R.all,2.2.1,0,0,0,0
TB-222-1648-19_S16_R.all,2.2.1,0,0,0,0
TB-222-2174-19_S78_R.all,2.2.1,0,0,0,0
TB-333-2939-19_S54_R.all,2.2.1,0,0,0,0
TB-222-4220-18_S212_R.all,2.2.1,0,0,0,0
TB-333-808-19_S122_R.all,2.2.1,0,0,0,0
TB-222-438-19_S5_R.all,2.2.1,0,0,0,0
TB-333-5531-19-138_S111_R.all,2.2.1,0,0,0,0
TB-222-5917-19_S281_R.all,2.2.1,0,0,0,0
TB-222-17431849-18_S179_R.all,2.2.1,0,0,0,0
TB-333-601-19_S127_R.all,2.2.1,0,1,0,1
TB-333-341-19_S282_R.all,2.2.1,0,0,0,0
TB-222-4723-18_S87_R.all,2.2.1,0,0,0,0
TB-222-5548-18_S142_R.all,2.2.1,0,1,0,1
TB-333-2492-19_S81_R.all,2.2.1,0,0,0,0
TB-333-1104-19_S79_R.all,2.2.1,0,0,0,0
TB-333-5935-19-138_S47_R.all,2.2.1,0,0,0,0
TB-222-4327-18_S75_R.all,2.2.1,0,0,0,0
TB-222-2479-19_S54_R.all,2.2.1,0,1,0,1
TB-333-2968-19_S137_R.all,2.2.1,0,1,0,1
TB-222-6492-19_S267_R.all,2.2.1,0,1,0,1
TB-222-1888-19_S76_R.all,2.2.1,0,1,0,1
TB-222-494-19_S53_R.all,2.2.1,0,1,0,1
TB-222-1984-19_S62_R.all,2.2.1,0,1,0,1
TB-222-6759-18_S215_R.all,2.2.1,0,0,0,0
TB-333-1097-19_S74_R.all,2.2.1,0,0,0,0
TB-222-1549-19_S35_R.all,2.2.1,0,0,0,0
TB-222-1359-19_S70_R.all,2.2.1,0,1,0,1
TB-222-6865-19_S255_R.all,2.2.1,0,0,0,0
TB-333-3399-19_S68_R.all,2.2.1,0,0,0,0
TB-222-1992-19_S64_R.all,2.2.1,0,0,0,0
TB-222-6616-19_S278_R.all,2.2.1,0,0,0,0
TB-333-3946-19_S138_R.all,2.2.1,0,0,0,0
TB-222-1143-19_S2_R.all,2.2.1,0,0,0,0
TB-333-3982-19_S57_R.all,2.2.1,0,0,0,0
TB-222-4270-18_S25_R.all,2.2.1,0,0,0,0
TB-333-5721-19_S167_R.all,2.2.1,0,0,0,0
TB-333-2143-19_S91_R.all,2.2.1,0,0,0,0
TB-222-5640-18_S89_R.all,2.2.1,0,1,0,1
TB-222-287-19_S199_R.all,2.2.1,0,0,0,0
TB-333-2384-19_S26_R.all,2.2.1,0,1,0,1
TB-333-5553-19_S160_R.all,2.2.1,0,0,0,0
TB-222-6935-19_S242_R.all,2.2.1,0,1,0,1
TB-222-2779-18_S91_R.all,2.2.1,0,0,0,0
TB-222-1767-19_S95_R.all,2.2.1,0,1,0,1
TB-222-4791-18_S271_R.all,2.2.1,0,0,0,0
TB-333-3148-19_S78_R.all,2.2.1,0,1,0,1
TB-333-4571-19_S262_R.all,2.2.1,0,0,0,0
TB-333-642-19_S76_R.all,2.2.1,0,0,0,0
TB-333-131-19_S121_R.all,2.2.1,0,0,0,0
TB-333-3729-19F_S112_R.all,2.2.1,0,0,0,0
TB-333-2795-19F_S280_R.all,2.2.1,0,0,0,0
TB-222-625-19_S92_R.all,2.2.1,0,0,0,0
TB-222-329-19_S40_R.all,2.2.1,0,0,0,0
TB-333-5935-19-138_S110_R.all,2.2.1,0,0,0,0
TB-333-909-19_S44_R.all,2.2.1,0,0,0,0
1733.3654_sus,2.2.1,0,0,0,0
1733.4231_sus,2.2.1,0,1,0,1
1733.3840_sus,2.2.1,0,1,0,1
1733.6160_sus,2.2.1,0,0,0,0
1733.4281_sus,2.2.1,0,0,0,0
X2310_ano_flt,2.2.1,0,0,0,0
X2679_ano_flt,2.2.1,0,0,0,0
X2349_ano_flt,2.2.1,0,0,0,0
X5085_ano_flt,2.2.1,0,0,0,0
X2542_ano_flt,2.2.1,0,0,0,0
X2366_ano_flt,2.2.1,0,0,0,0
X2889_ano_flt,2.2.1,0,0,0,0
X2927_ano_flt,2.2.1,0,0,0,0
X821_ano_flt,2.2.1,0,0,0,0
X2537_ano_flt,2.2.1,0,0,0,0
X2581_ano_flt,2.2.1,0,0,0,0
X2456_ano_flt,2.2.1,0,0,0,0
X2338_ano_flt,2.2.1,0,0,0,0
X5017_ano_flt,2.2.1,0,0,0,0
X2651_ano_flt,2.2.1,0,0,0,0
X5094_ano_flt,2.2.1,0,0,0,0
X2333_ano_flt,2.2.1,0,0,0,0
X5051_ano_flt,2.2.1,0,0,0,0
X5106_ano_flt,2.2.1,0,0,0,0
X2895_ano_flt,2.2.1,0,1,0,1
X2977_ano_flt,2.2.1,0,0,0,0
X2777_ano_flt,2.2.1,0,1,0,1
X5025_ano_flt,2.2.1,0,0,0,0
X2843_ano_flt,2.2.1,0,0,0,0
X2396_ano_flt,2.2.1,0,0,0,0
X2749_ano_flt,2.2.1,0,0,0,0
X2482_ano_flt,2.2.1,0,0,0,0
X5004_ano_flt,2.2.1,0,0,0,0
X2442_ano_flt,2.2.1,0,0,0,0
X2965_ano_flt,2.2.1,0,0,0,0
X2867_ano_flt,2.2.1,0,0,0,0
X1694_ano_flt,2.2.1,0,0,0,0
X2701_ano_flt,2.2.1,0,0,0,0
X2363_ano_flt,2.2.1,0,0,0,0
X2754_ano_flt,2.2.1,0,0,0,0
X2893_ano_flt,2.2.1,0,0,0,0
X2397_ano_flt,2.2.1,0,0,0,0
X2393_ano_flt,2.2.1,0,0,0,0
X2881_ano_flt,2.2.1,0,1,0,1
X2654_ano_flt,2.2.1,0,0,0,0
X2364_ano_flt,2.2.1,0,0,0,0
X5063_ano_flt,2.2.1,0,0,0,0
X2704_ano_flt,2.2.1,0,0,0,0
X1383_ano_flt,2.2.1,0,0,0,0
X2987_ano_flt,2.2.1,0,0,0,0
X5071_ano_flt,2.2.1,0,0,0,0
X5041_ano_flt,2.2.1,0,0,0,0
X2463_ano_flt,2.2.1,0,0,0,0
X2491_ano_flt,2.2.1,0,0,0,0
X2449_ano_flt,2.2.1,0,0,0,0
X2894_ano_flt,2.2.1,0,0,0,0
X2548_ano_flt,2.2.1,0,0,0,0
X2862_ano_flt,2.2.1,0,0,0,0
X2727_ano_flt,2.2.1,0,0,0,0
X2585_ano_flt,2.2.1,0,0,0,0
X5050_ano_flt,2.2.1,0,0,0,0
X2360_ano_flt,2.2.1,0,0,0,0
X2898_ano_flt,2.2.1,0,0,0,0
X2646_ano_flt,2.2.1,0,0,0,0
X2778_ano_flt,2.2.1,0,0,0,0
X5076_ano_flt,2.2.1,0,0,0,0
X2570_ano_flt,2.2.1,0,0,0,0
X2817_ano_flt,2.2.1,0,0,0,0
X2558_ano_flt,2.2.1,0,0,0,0
X2703_ano_flt,2.2.1,0,0,0,0
X1856_ano_flt,2.2.1,0,0,0,0
X2309_ano_flt,2.2.1,0,0,0,0
X5110_ano_flt,2.2.1,0,0,0,0
X2437_ano_flt,2.2.1,0,0,0,0
X301_ano_flt,2.2.1,0,0,0,0
X2609_ano_flt,2.2.1,0,0,0,0
X2383_ano_flt,2.2.1,0,0,0,0
X5096_ano_flt,2.2.1,0,0,0,0
X2692_ano_flt,2.2.1,0,0,0,0
X2559_ano_flt,2.2.1,0,1,0,1
X5016_ano_flt,2.2.1,0,0,0,0
X2605_ano_flt,2.2.1,0,0,0,0
X5031_ano_flt,2.2.1,0,0,0,0
X5062_ano_flt,2.2.1,0,1,0,1
X2964_ano_flt,2.2.1,0,0,0,0
X2722_ano_flt,2.2.1,0,0,0,0
X5108_ano_flt,2.2.1,0,0,0,0
X2865_ano_flt,2.2.1,0,1,0,1
X5109_ano_flt,2.2.1,0,0,0,0
X3001_ano_flt,2.2.1,0,0,0,0
X2472_ano_flt,2.2.1,0,0,0,0
X2635_ano_flt,2.2.1,0,0,0,0
X5074_ano_flt,2.2.1,0,1,0,1
X1978_ano_flt,2.2.1,0,0,0,0
X2933_ano_flt,2.2.1,0,0,0,0
X5115_ano_flt,2.2.1,0,0,0,0
X2587_ano_flt,2.2.1,0,0,0,0
X2811_ano_flt,2.2.1,0,0,0,0
X5001_ano_flt,2.2.1,0,0,0,0
X2476_ano_flt,2.2.1,0,0,0,0
X2934_ano_flt,2.2.1,0,1,0,1
X2855_ano_flt,2.2.1,0,0,0,0
X2775_ano_flt,2.2.1,0,0,0,0
X2797_ano_flt,2.2.1,0,1,0,1
X2826_ano_flt,2.2.1,0,0,0,0
X723_ano_flt,2.2.1,0,0,0,0
X390_ano_flt,2.2.1,0,0,0,0
X2719_ano_flt,2.2.1,0,0,0,0
X2806_ano_flt,2.2.1,0,0,0,0
X2395_ano_flt,2.2.1,0,0,0,0
X2915_ano_flt,2.2.1,0,0,0,0
X5080_ano_flt,2.2.1,0,0,0,0
X5006_ano_flt,2.2.1,0,0,0,0
X2702_ano_flt,2.2.1,0,0,0,0
X2414_ano_flt,2.2.1,0,0,0,0
X2563_ano_flt,2.2.1,0,1,0,1
X2960_ano_flt,2.2.1,0,0,0,0
X2891_ano_flt,2.2.1,0,0,0,0
X1158_ano_flt,2.2.1,0,1,0,1
X5035_ano_flt,2.2.1,0,0,0,0
X2579_ano_flt,2.2.1,0,0,0,0
X591_ano_flt,2.2.1,0,0,0,0
X2946_ano_flt,2.2.1,0,0,0,0
X2732_ano_flt,2.2.1,0,0,0,0
X2486_ano_flt,2.2.1,0,0,0,0
X2947_ano_flt,2.2.1,0,0,0,0
X2392_ano_flt,2.2.1,0,0,0,0
X2827_ano_flt,2.2.1,0,0,0,0
X2720_ano_flt,2.2.1,0,0,0,0
X17_ano_flt,2.2.1,0,0,0,0
X2815_ano_flt,2.2.1,0,1,0,1
X2752_ano_flt,2.2.1,0,0,0,0
X5101_ano_flt,2.2.1,0,0,0,0
X2883_ano_flt,2.2.1,0,0,0,0
X2711_ano_flt,2.2.1,0,0,0,0
X5005_ano_flt,2.2.1,0,0,0,0
X2540_ano_flt,2.2.1,0,0,0,0
X2613_ano_flt,2.2.1,0,0,0,0
X949_ano_flt,2.2.1,0,0,0,0
X2765_ano_flt,2.2.1,0,0,0,0
X2418_ano_flt,2.2.1,0,0,0,0
X5082_ano_flt,2.2.1,0,0,0,0
X5069_ano_flt,2.2.1,0,0,0,0
X2481_ano_flt,2.2.1,0,0,0,0
X2663_ano_flt,2.2.1,0,0,0,0
X2560_ano_flt,2.2.1,0,1,0,1
X203_ano_flt,2.2.1,0,0,0,0
X2645_ano_flt,2.2.1,0,0,0,0
X5084_ano_flt,2.2.1,0,0,0,0
X2307_ano_flt,2.2.1,0,0,0,0
X2943_ano_flt,2.2.1,0,0,0,0
X2080_ano_flt,2.2.1,0,0,0,0
X5072_ano_flt,2.2.1,0,0,0,0
X2818_ano_flt,2.2.1,0,0,0,0
X5033_ano_flt,2.2.1,0,0,0,0
X2571_ano_flt,2.2.1,0,0,0,0
X2886_ano_flt,2.2.1,0,0,0,0
X5089_ano_flt,2.2.1,0,0,0,0
X2861_ano_flt,2.2.1,0,0,0,0
X5087_ano_flt,2.2.1,0,0,0,0
X2772_ano_flt,2.2.1,0,0,0,0
X2833_ano_flt,2.2.1,0,0,0,0
X5090_ano_flt,2.2.1,0,0,0,0
X5100_ano_flt,2.2.1,0,0,0,0
X2447_ano_flt,2.2.1,0,0,0,0
X2612_ano_flt,2.2.1,0,0,0,0
X2631_ano_flt,2.2.1,0,0,0,0
X2357_ano_flt,2.2.1,0,1,0,1
X2687_ano_flt,2.2.1,0,0,0,0
X5061_ano_flt,2.2.1,0,0,0,0
X5114_ano_flt,2.2.1,0,0,0,0
X2700_ano_flt,2.2.1,0,0,0,0
X2974_ano_flt,2.2.1,0,0,0,0
X2346_ano_flt,2.2.1,0,0,0,0
X2628_ano_flt,2.2.1,0,0,0,0
X5048_ano_flt,2.2.1,0,0,0,0
X2931_ano_flt,2.2.1,0,0,0,0
X5045_ano_flt,2.2.1,0,0,0,0
X2479_ano_flt,2.2.1,0,0,0,0
X2371_ano_flt,2.2.1,0,0,0,0
X5012_ano_flt,2.2.1,0,1,0,1
X2716_ano_flt,2.2.1,0,0,0,0
X2330_ano_flt,2.2.1,0,0,0,0
X3005_ano_flt,2.2.1,0,0,0,0
X2517_ano_flt,2.2.1,0,0,0,0
X2362_ano_flt,2.2.1,0,1,0,1
X2331_ano_flt,2.2.1,0,0,0,0
X2129_ano_flt,2.2.1,0,0,0,0
X2948_ano_flt,2.2.1,0,0,0,0
X2981_ano_flt,2.2.1,0,0,0,0
X5093_ano_flt,2.2.1,0,1,0,1
X2764_ano_flt,2.2.1,0,0,0,0
X1765_ano_flt,2.2.1,0,0,0,0
X2394_ano_flt,2.2.1,0,0,0,0
X2507_ano_flt,2.2.1,0,0,0,0
X2592_ano_flt,2.2.1,0,0,0,0
X2959_ano_flt,2.2.1,0,0,0,0
X2535_ano_flt,2.2.1,0,0,0,0
X2523_ano_flt,2.2.1,0,0,0,0
X5112_ano_flt,2.2.1,0,0,0,0
X2878_ano_flt,2.2.1,0,0,0,0
X2769_ano_flt,2.2.1,0,0,0,0
X2629_ano_flt,2.2.1,0,0,0,0
X2766_ano_flt,2.2.1,0,0,0,0
X2564_ano_flt,2.2.1,0,1,0,1
X5079_ano_flt,2.2.1,0,0,0,0
X1381_ano_flt,2.2.1,0,0,0,0
X2561_ano_flt,2.2.1,0,0,0,0
X2336_ano_flt,2.2.1,0,0,0,0
X2424_ano_flt,2.2.1,0,1,0,1
X2787_ano_flt,2.2.1,0,0,0,0
X5020_ano_flt,2.2.1,0,0,0,0
X2452_ano_flt,2.2.1,0,0,0,0
X2464_ano_flt,2.2.1,0,0,0,0
X2963_ano_flt,2.2.1,0,0,0,0
X3007_ano_flt,2.2.1,0,0,0,0
X5073_ano_flt,2.2.1,0,0,0,0
X5077_ano_flt,2.2.1,0,0,0,0
X5014_ano_flt,2.2.1,0,0,0,0
X2460_ano_flt,2.2.1,0,0,0,0
X2707_ano_flt,2.2.1,0,0,0,0
X2668_ano_flt,2.2.1,0,0,0,0
X2586_ano_flt,2.2.1,0,0,0,0
X2435_ano_flt,2.2.1,0,0,0,0
X2508_ano_flt,2.2.1,0,0,0,0
X2803_ano_flt,2.2.1,0,1,0,1
X2786_ano_flt,2.2.1,0,0,0,0
X59_ano_flt,2.2.1,0,0,0,0
X2730_ano_flt,2.2.1,0,0,0,0
X2857_ano_flt,2.2.1,0,0,0,0
X5102_ano_flt,2.2.1,0,0,0,0
X2372_ano_flt,2.2.1,0,0,0,0
X2538_ano_flt,2.2.1,0,0,0,0
X5040_ano_flt,2.2.1,0,0,0,0
X2567_ano_flt,2.2.1,0,0,0,0
X2691_ano_flt,2.2.1,0,0,0,0
X1552_ano_flt,2.2.1,0,0,0,0
X2713_ano_flt,2.2.1,0,0,0,0
X3006_ano_flt,2.2.1,0,0,0,0
X2549_ano_flt,2.2.1,0,0,0,0
X910_ano_flt,2.2.1,0,0,0,0
X2572_ano_flt,2.2.1,0,0,0,0
X2566_ano_flt,2.2.1,0,0,0,0
X2502_ano_flt,2.2.1,0,0,0,0
X2892_ano_flt,2.2.1,0,0,0,0
X2598_ano_flt,2.2.1,0,0,0,0
X2718_ano_flt,2.2.1,0,0,0,0
X2308_ano_flt,2.2.1,0,0,0,0
X2976_ano_flt,2.2.1,0,0,0,0
X5103_ano_flt,2.2.1,0,0,0,0
X2750_ano_flt,2.2.1,0,0,0,0
X5059_ano_flt,2.2.1,0,0,0,0
X5097_ano_flt,2.2.1,0,0,0,0
X2448_ano_flt,2.2.1,0,0,0,0
X5052_ano_flt,2.2.1,0,0,0,0
X5056_ano_flt,2.2.1,0,0,0,0
X2625_ano_flt,2.2.1,0,1,0,1
X2574_ano_flt,2.2.1,0,0,0,0
X2734_ano_flt,2.2.1,0,0,0,0
X2852_ano_flt,2.2.1,0,0,0,0
X5011_ano_flt,2.2.1,0,0,0,0
X2495_ano_flt,2.2.1,0,0,0,0
X1324_ano_flt,2.2.1,0,1,0,1
X2919_ano_flt,2.2.1,0,0,0,0
X5088_ano_flt,2.2.1,0,1,0,1
X5044_ano_flt,2.2.1,0,0,0,0
X666_ano_flt,2.2.1,0,0,0,0
X2474_ano_flt,2.2.1,0,0,0,0
X579_ano_flt,2.2.1,0,0,0,0
X2590_ano_flt,2.2.1,0,0,0,0
X2828_ano_flt,2.2.1,0,1,0,1
X5029_ano_flt,2.2.1,0,0,0,0
X3008_ano_flt,2.2.1,0,0,0,0
X5030_ano_flt,2.2.1,0,0,0,0
X2784_ano_flt,2.2.1,0,0,0,0
X2412_ano_flt,2.2.1,0,1,0,1
X5009_ano_flt,2.2.1,0,0,0,0
X2697_ano_flt,2.2.1,0,0,0,0
X475_ano_flt,2.2.1,0,0,0,0
X2779_ano_flt,2.2.1,0,0,0,0
X2820_ano_flt,2.2.1,0,0,0,0
X2644_ano_flt,2.2.1,0,0,0,0
X5015_ano_flt,2.2.1,0,0,0,0
X2930_ano_flt,2.2.1,0,1,0,1
X2685_ano_flt,2.2.1,0,0,0,0
X2882_ano_flt,2.2.1,0,0,0,0
X2600_ano_flt,2.2.1,0,0,0,0
X2863_ano_flt,2.2.1,0,0,0,0
X2352_ano_flt,2.2.1,0,0,0,0
X2812_ano_flt,2.2.1,0,0,0,0
X2541_ano_flt,2.2.1,0,0,0,0
X2896_ano_flt,2.2.1,0,0,0,0
X5058_ano_flt,2.2.1,0,0,0,0
X871_ano_flt,2.2.1,0,0,0,0
X2356_ano_flt,2.2.1,0,0,0,0
X2521_ano_flt,2.2.1,0,1,0,1
X1930_ano_flt,2.2.1,0,0,0,0
X2439_ano_flt,2.2.1,0,0,0,0
X5007_ano_flt,2.2.1,0,0,0,0
X2944_ano_flt,2.2.1,0,0,0,0
X5055_ano_flt,2.2.1,0,0,0,0
X2914_ano_flt,2.2.1,0,0,0,0
X5104_ano_flt,2.2.1,0,0,0,0
X2550_ano_flt,2.2.1,0,0,0,0
X2978_ano_flt,2.2.1,0,0,0,0
X2241_ano_flt,2.2.1,0,0,0,0
X2601_ano_flt,2.2.1,0,0,0,0
X5095_ano_flt,2.2.1,0,0,0,0
X2337_ano_flt,2.2.1,0,0,0,0
X2906_ano_flt,2.2.1,0,0,0,0
X2666_ano_flt,2.2.1,0,0,0,0
X2453_ano_flt,2.2.1,0,0,0,0
X2588_ano_flt,2.2.1,0,0,0,0
X2850_ano_flt,2.2.1,0,0,0,0
X2819_ano_flt,2.2.1,0,0,0,0
X2690_ano_flt,2.2.1,0,0,0,0
X2359_ano_flt,2.2.1,0,1,0,1
X5027_ano_flt,2.2.1,0,0,0,0
X2431_ano_flt,2.2.1,0,0,0,0
X2358_ano_flt,2.2.1,0,0,0,0
X2454_ano_flt,2.2.1,0,0,0,0
X2897_ano_flt,2.2.1,0,0,0,0
X5038_ano_flt,2.2.1,0,0,0,0
X2505_ano_flt,2.2.1,0,0,0,0
X2962_ano_flt,2.2.1,0,0,0,0
X2276_ano_flt,2.2.1,0,0,0,0
X2884_ano_flt,2.2.1,0,0,0,0
X2986_ano_flt,2.2.1,0,0,0,0
X2783_ano_flt,2.2.1,0,0,0,0
1773.21177_sus,2.2.1,0,1,0,1
1773.21168_sus,2.2.1,0,0,0,0
1324275.3_sus,2.2.1,0,0,0,0
1400908.3_sus,2.2.1,0,0,0,0
1448452.3_sus,2.2.1,0,0,0,0
1324287.3_sus,2.2.1,0,0,0,0
1295803.3_sus,2.2.1,0,0,0,0
1448443.3_sus,2.2.1,0,0,0,0
1448548.3_sus,2.2.1,0,0,0,0
TSVC_variants_IonXpress_021,2.2.1,0,0,0,0
1733.11172_sus,2.2.1,0,0,0,0
1733.10163_sus,2.2.1,0,0,0,0
1324222.3_sus,2.2.1,0,0,0,0
1733.10214_sus,2.2.1,0,0,0,0
1733.10175_sus,2.2.1,0,0,0,0
1733.3778_sus,2.2.1,0,0,0,0
1733.1745_sus,2.2.1,0,0,0,0
1733.10471_sus,2.2.1,0,1,0,1
1733.1137_sus,2.2.1,0,0,0,0
1733.1438_sus,2.2.1,0,1,1,0
1448445.3_sus,2.2.1,0,0,0,0
1733.2113_sus,2.2.1,0,0,0,0
1733.10718_sus,2.2.1,0,1,0,1
1733.10727_sus,2.2.1,0,0,0,0
1448434.3_sus,2.2.1,0,0,0,0
1733.10352_sus,2.2.1,0,0,0,0
1733.10259_sus,2.2.1,0,0,0,0
1733.10146_sus,2.2.1,0,0,0,0
1733.2055_sus,2.2.1,0,0,0,0
1733.11237_sus,2.2.1,0,0,0,0
1324256.3_sus,2.2.1,0,0,0,0
1733.2281_sus,2.2.1,0,0,0,0
1733.11087_sus,2.2.1,0,0,0,0
1733.1200_sus,2.2.1,0,0,0,0
1448797.3_sus,2.2.1,0,0,0,0
1733.10837_sus,2.2.1,0,0,0,0
1733.1491_sus,2.2.1,0,0,0,0
1267358.3_sus,2.2.1,0,0,0,0
1733.10735_sus,2.2.1,0,0,0,0
1733.1370_sus,2.2.1,0,0,0,0
1733.4727_sus,2.2.1,0,1,0,1
TB-444-80-19_S256_R.all,2.2.1,0,0,0,0
X1852_ano_flt,2.2.1,0,0,0,0
X1075_ano_flt,2.2.1,0,0,0,0
X1859_ano_flt,2.2.1,0,0,0,0
X1857_ano_flt,2.2.1,0,0,0,0
X1865_ano_flt,2.2.1,0,0,0,0
X1874_ano_flt,2.2.1,0,0,0,0
X1868_ano_flt,2.2.1,0,0,0,0
X1866_ano_flt,2.2.1,0,0,0,0
X1862_ano_flt,2.2.1,0,0,0,0
X1870_ano_flt,2.2.1,0,1,0,1
X1863_ano_flt,2.2.1,0,0,0,0
TB-111-15776-18_S100_R.all,2.2.1,0,0,0,0
TB-111-15072-18-138_S69_R.all,2.2.1,0,1,0,1
1773.21491_sus,2.2.1,0,0,0,0
1773.21253_sus,2.2.1,0,0,0,0
1773.21522_sus,2.2.1,0,0,0,0
1773.21355_sus,2.2.1,0,0,0,0
1773.21227_sus,2.2.1,0,1,0,1
1773.21411_sus,2.2.1,0,0,0,0
1773.21324_sus,2.2.1,0,0,0,0
1773.21292_sus,2.2.1,0,0,0,0
1773.21462_sus,2.2.1,0,0,0,0
1773.21366_sus,2.2.1,0,0,0,0
1773.21197_sus,2.2.1,0,1,0,1
1773.21246_sus,2.2.1,0,0,0,0
1773.21215_sus,2.2.1,0,1,0,1
1773.21294_sus,2.2.1,0,0,0,0
1773.21233_sus,2.2.1,0,0,0,0
1773.21255_sus,2.2.1,0,0,0,0
1773.21536_sus,2.2.1,0,0,0,0
1773.21329_sus,2.2.1,0,0,0,0
1773.21420_sus,2.2.1,0,0,0,0
1773.21323_sus,2.2.1,0,0,0,0
1773.21311_sus,2.2.1,0,0,0,0
1773.21466_sus,2.2.1,0,0,0,0
1773.21469_sus,2.2.1,0,0,0,0
1773.21436_sus,2.2.1,0,0,0,0
1773.21475_sus,2.2.1,0,0,0,0
1773.21437_sus,2.2.1,0,0,0,0
1773.21470_sus,2.2.1,0,0,0,0
1773.21195_sus,2.2.1,0,0,0,0
1773.21330_sus,2.2.1,0,0,0,0
1773.21449_sus,2.2.1,0,0,0,0
1773.21214_sus,2.2.1,0,1,0,1
1773.21418_sus,2.2.1,0,0,0,0
1773.21548_sus,2.2.1,0,0,0,0
1773.21361_sus,2.2.1,0,0,0,0
1773.21443_sus,2.2.1,0,0,0,0
1773.21356_sus,2.2.1,0,0,0,0
1773.21357_sus,2.2.1,0,0,0,0
1773.21571_sus,2.2.1,0,0,0,0
1773.21494_sus,2.2.1,0,0,0,0
1773.21456_sus,2.2.1,0,0,0,0
1773.21532_sus,2.2.1,0,0,0,0
1773.21409_sus,2.2.1,0,0,0,0
1773.21234_sus,2.2.1,0,0,0,0
TB-111-16955-18_S91_R.all,2.2.1,0,1,0,1
TB-111-18879-18-138_S27_R.all,2.2.1,0,0,0,0
TB-111-164-19_S126_R.all,2.2.1,0,0,0,0
TB-111-20082-18_S5_R.all,2.2.1,0,0,0,0
TB-111-21515-19_S82_R.all,2.2.1,0,0,0,0
TB-111-816-18_S278_R.all,2.2.1,0,0,0,0
TB-111-19967-18_S7_R.all,2.2.1,0,0,0,0
