,Drug,Lineage,Percentage of Strains that are Resistant,Number of Resistant Strains,Number of Susceptible Strains
1985,rif,4.2.1.1.1.1.1.1.i1,33.61344537815126,40,79
1986,rif,"4.2.1.1.1.1.1.1.i1,1.2.1.1.1",0.0,0,1
1987,rif,"4.2.1.1.1.1.1.1.i1,4.2.1.2.1.1.i1",0.0,0,2
1988,rif,4.2.1.1.1.1.1.1.i2,25.0,8,24
1989,rif,4.2.1.1.1.1.2,100.0,28,0
1990,rif,4.2.1.1.1.2.1.1.1.1.1,11.764705882352942,2,15
1991,rif,4.2.1.1.1.2.1.1.1.1.2,57.142857142857146,4,3
1992,rif,4.2.1.1.1.2.1.2,0.0,0,1
1993,rif,4.2.1.1.1.2.2.1.1.1.2,100.0,3,0
1994,rif,"4.2.1.1.1.2.2.1.1.1.2,4.2.1.1.1.2.2.1.2,1.1.1.2.i1,3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
1995,rif,4.2.1.1.1.2.2.1.1.2,0.0,0,2
1996,rif,4.2.1.1.1.2.2.1.2,100.0,1,0
1997,rif,"4.2.1.1.1.2.2.1.2,4.2.1.2.1.1.i3.2",100.0,1,0
1998,rif,4.2.1.1.2,14.893617021276595,7,40
1999,rif,4.2.1.2.1.1,0.0,0,1
2000,rif,4.2.1.2.1.1.i1,23.91304347826087,22,70
2001,rif,4.2.1.2.1.1.i2,87.5,7,1
2002,rif,4.2.1.2.1.1.i3.1,44.0,22,28
2003,rif,"4.2.1.2.1.1.i3.1,2.2.1.1.1",100.0,1,0
2004,rif,4.2.1.2.1.1.i3.2,45.23809523809524,19,23
2005,rif,4.2.1.2.1.1.i4.1,57.990867579908674,127,92
2006,rif,"4.2.1.2.1.1.i4.1,4.2.1.2.1.1.i1",100.0,1,0
2007,rif,4.2.1.2.1.2,33.333333333333336,1,2
2008,rif,"4.2.1.2.1.2,4.2.1.1.1.2.2.1.1.1.2,4.1.i1.2.2,4.1.i1.1,1.1.1.2.i1,3.1,4.2.1.1.1.2.1.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
2009,rif,4.2.1.2.2.1,33.333333333333336,1,2
2010,rif,4.2.1.2.2.1.1,55.932203389830505,33,26
2011,rif,4.2.1.2.2.1.2,25.0,3,9
2012,rif,4.2.1.2.2.2,14.285714285714286,3,18
2013,rif,4.2.2,40.74074074074074,11,16
2014,rif,4.2.2.1,59.375,19,13
2015,rif,4.2.2.2.1,84.21052631578948,16,3
2016,rif,4.2.2.2.2,50.0,1,1
2017,rif,4.3,0.0,0,1
2018,rif,"4.3,4.4.1.2,4.9",0.0,0,2
2019,rif,"4.3,4.9",0.0,0,1
2020,rif,4.3.1,0.0,0,2
2021,rif,4.3.2,53.333333333333336,8,7
2022,rif,4.3.2.1,40.74074074074074,11,16
2023,rif,4.3.3,40.54054054054054,150,220
2024,rif,"4.3.3,2.2.1",0.0,0,1
2025,rif,"4.3.3,4.2.1",50.0,1,1
2026,rif,"4.3.3,4.8",0.0,0,2
2027,rif,4.3.4,50.0,1,1
2028,rif,4.3.4.1,28.169014084507044,20,51
2029,rif,4.3.4.2,82.55813953488372,71,15
2030,rif,4.3.4.2.1,53.84615384615385,7,6
2031,rif,4.4,0.0,0,1
2032,rif,4.4.1.1,64.83516483516483,59,32
2033,rif,4.4.1.2,0.0,0,12
2034,rif,4.4.2,13.08411214953271,14,93
2035,rif,4.5,17.073170731707318,14,68
2036,rif,"4.5,4.9",0.0,0,2
2037,rif,4.6,77.77777777777777,7,2
2038,rif,4.6.1.1,12.5,1,7
2039,rif,4.6.1.2,100.0,6,0
2040,rif,4.6.2,80.64516129032258,25,6
2041,rif,4.6.2.2,14.285714285714286,1,6
2042,rif,4.7,26.470588235294116,9,25
2043,rif,4.8,12.189054726368159,49,353
2044,rif,"4.8,4.3.4.1",0.0,0,1
2045,rif,"4.8,4.9",0.0,0,1
2046,rif,4.9,10.9375,7,57
2047,rif,5,0.0,0,1
2048,rif,6,0.0,0,1
2049,rif,"6,BOV_AFRI",25.0,1,3
2050,rif,BOV_AFRI,0.0,0,20
2051,rif,nan,12.5,1,7
2052,str,1,0.0,0,1
2053,str,1.1,100.0,1,0
2054,str,1.1.1,33.333333333333336,1,2
2055,str,"1.1.1,4.9",0.0,0,1
2056,str,1.1.1.1,33.333333333333336,1,2
2057,str,1.1.1.1.1,30.434782608695652,7,16
2058,str,"1.1.1.1.1,2.2.1.1.1",66.66666666666667,2,1
2059,str,1.1.1.2,8.0,2,23
2060,str,"1.1.1.2,4.2.1.1.1.1.1.1.i2",0.0,0,1
2061,str,"1.1.1.2.i1,2.2.1.1.1.i3",100.0,1,0
2062,str,1.1.2,14.705882352941176,25,145
2063,str,"1.1.2,2.2.1.1.1",100.0,2,0
2064,str,"1.1.2,4",0.0,0,1
2065,str,1.1.3,9.67741935483871,3,28
2066,str,"1.1.3,4.9",0.0,0,2
2067,str,1.2.1,21.428571428571427,6,22
2068,str,"1.2.1,4.9",0.0,0,1
2069,str,1.2.1.1.1,62.5,5,3
2070,str,1.2.1.1.2,0.0,0,3
2071,str,1.2.2,25.641025641025642,10,29
2072,str,"1.2.2,4",0.0,0,1
2073,str,1.2.2.1,34.146341463414636,14,27
2074,str,"1.2.2.1,1.1.2",0.0,0,1
2075,str,"1.2.2.1,2.2.1.1.1",100.0,1,0
2076,str,"1.2.2.1,4",0.0,0,1
2077,str,"1.2.2.1,4.2.1.2.1.1.i3.1,4.1.i1.1.1.1,2.2.1.1.1,4.2.1.2.1.1.i3.2,4.1.i1.1.2,1.1.1.2.i1,3.1.1.i1,4.2.1.1.1.1.1.1.i2",0.0,0,1
2078,str,1.2.2.2,0.0,0,15
2079,str,"2,4.8",0.0,0,1
2080,str,2.1,60.0,3,2
2081,str,2.2,0.0,0,1
2082,str,"2.2,3",0.0,0,1
2083,str,"2.2,4.8",0.0,0,2
2084,str,2.2.1,38.80478087649402,974,1536
2085,str,"2.2.1,4",33.333333333333336,1,2
2086,str,"2.2.1,4.2",0.0,0,1
2087,str,"2.2.1,4.8",25.0,2,6
2088,str,"2.2.1,4.9",75.0,3,1
2089,str,2.2.1.1,33.333333333333336,23,46
2090,str,2.2.1.1.1,54.192546583850934,349,295
2091,str,"2.2.1.1.1,2.2.1.1.2",100.0,1,0
2092,str,"2.2.1.1.1,3.1.1.i1",0.0,0,1
2093,str,"2.2.1.1.1,4.2.1.2.1.1",0.0,0,2
2094,str,"2.2.1.1.1,4.2.1.2.1.1.i1",16.666666666666668,1,5
2095,str,2.2.1.1.1.i1,16.666666666666668,1,5
2096,str,2.2.1.1.1.i2,0.0,0,2
2097,str,2.2.1.1.1.i3,64.58333333333333,31,17
2098,str,2.2.1.1.2,41.666666666666664,5,7
2099,str,2.2.1.2,100.0,1,0
2100,str,"2.2.1.2,3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
2101,str,2.2.2,61.6600790513834,156,97
2102,str,"2.2.2,2.2.1",0.0,0,1
2103,str,"2.2.2,2.2.1.1.1",0.0,0,1
2104,str,3,39.285714285714285,55,85
2105,str,"3,4",0.0,0,1
2106,str,3.1,50.0,1,1
2107,str,"3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
2108,str,3.1.1,31.756756756756758,47,101
2109,str,"3.1.1,2.2.1.1.1",66.66666666666667,2,1
2110,str,"3.1.1,4.1.i1.1.1.1",0.0,0,1
2111,str,"3.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
2112,str,"3.1.1,4.2.1.1.1.2.1.1",0.0,0,1
2113,str,3.1.1.,0.0,0,1
2114,str,3.1.1.i1,26.666666666666668,4,11
2115,str,3.1.1.i2,27.586206896551722,8,21
2116,str,3.1.2,0.0,0,9
2117,str,3.1.2.1,25.0,2,6
2118,str,3.1.2.2,0.0,0,1
2119,str,3.2,0.0,0,1
2120,str,3.2.1,0.0,0,1
2121,str,4,28.88888888888889,13,32
2122,str,4.1,70.27027027027027,26,11
2123,str,4.1.1,50.0,2,2
2124,str,"4.1.1,4.8",100.0,1,0
2125,str,4.1.1.1,31.25,5,11
2126,str,4.1.1.2,20.0,1,4
2127,str,4.1.1.3,73.4375,47,17
2128,str,4.1.2,5.555555555555555,2,34
2129,str,4.1.2.1,20.982142857142858,47,177
2130,str,"4.1.2.1,2.2.1",83.33333333333333,5,1
2131,str,"4.1.2.1,2.2.1,1.1.2",100.0,1,0
2132,str,"4.1.2.1,3",0.0,0,1
2133,str,"4.1.2.1,4.2.1",100.0,1,0
2134,str,"4.1.2.1,4.3.3",100.0,1,0
2135,str,"4.1.2.1,4.4.1.1",100.0,1,0
2136,str,"4.1.2.1,4.8",33.333333333333336,1,2
2137,str,4.1.i1.1.1,0.0,0,1
2138,str,4.1.i1.1.1.1,20.224719101123597,54,213
2139,str,"4.1.i1.1.1.1,2.2.1.1.1",50.0,1,1
2140,str,"4.1.i1.1.1.1,4.2.1.2.1.1.i4.1",0.0,0,2
2141,str,"4.1.i1.1.1.1,4.2.1.2.2.1",0.0,0,1
2142,str,4.1.i1.1.1.2,20.0,1,4
2143,str,4.1.i1.1.2,66.66666666666667,2,1
2144,str,4.1.i1.2.1,24.427480916030536,32,99
2145,str,"4.1.i1.2.1,2.2.1.1.1",0.0,0,3
2146,str,4.1.i1.2.2,25.0,1,3
2147,str,4.1.i2.1,100.0,1,0
2148,str,"4.1.i2.1,4.2.1.2.1.1.i1",0.0,0,1
2149,str,4.2,0.0,0,2
2150,str,"4.2,4.8",100.0,1,0
2151,str,"4.2,4.9",50.0,1,1
2152,str,4.2.1,61.96660482374768,334,205
2153,str,"4.2.1,2.2.1",93.33333333333333,14,1
2154,str,"4.2.1,2.2.1,4.8",100.0,1,0
2155,str,"4.2.1,4.9",0.0,0,1
2156,str,4.2.1.1.1.1.1.1.i1,24.369747899159663,29,90
2157,str,"4.2.1.1.1.1.1.1.i1,1.2.1.1.1",0.0,0,1
2158,str,"4.2.1.1.1.1.1.1.i1,4.2.1.2.1.1.i1",0.0,0,2
2159,str,4.2.1.1.1.1.1.1.i2,18.75,6,26
2160,str,4.2.1.1.1.1.2,32.142857142857146,9,19
2161,str,4.2.1.1.1.2.1.1.1.1.1,0.0,0,17
2162,str,4.2.1.1.1.2.1.1.1.1.2,28.571428571428573,2,5
2163,str,4.2.1.1.1.2.1.2,0.0,0,1
2164,str,4.2.1.1.1.2.2.1.1.1.2,100.0,3,0
2165,str,"4.2.1.1.1.2.2.1.1.1.2,4.2.1.1.1.2.2.1.2,1.1.1.2.i1,3.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
2166,str,4.2.1.1.1.2.2.1.1.2,0.0,0,2
2167,str,4.2.1.1.1.2.2.1.2,0.0,0,1
2168,str,"4.2.1.1.1.2.2.1.2,4.2.1.2.1.1.i3.2",0.0,0,1
2169,str,4.2.1.1.2,10.638297872340425,5,42
2170,str,4.2.1.2.1.1,0.0,0,1
2171,str,4.2.1.2.1.1.i1,9.782608695652174,9,83
2172,str,4.2.1.2.1.1.i2,25.0,2,6
2173,str,4.2.1.2.1.1.i3.1,48.0,24,26
2174,str,"4.2.1.2.1.1.i3.1,2.2.1.1.1",100.0,1,0
2175,str,4.2.1.2.1.1.i3.2,28.571428571428573,12,30
2176,str,4.2.1.2.1.1.i4.1,31.963470319634702,70,149
2177,str,"4.2.1.2.1.1.i4.1,4.2.1.2.1.1.i1",0.0,0,1
2178,str,4.2.1.2.1.2,0.0,0,3
2179,str,"4.2.1.2.1.2,4.2.1.1.1.2.2.1.1.1.2,4.1.i1.2.2,4.1.i1.1,1.1.1.2.i1,3.1,4.2.1.1.1.2.1.1.1,4.2.1.1.1.1.1.1.i2",0.0,0,1
2180,str,4.2.1.2.2.1,33.333333333333336,1,2
2181,str,4.2.1.2.2.1.1,40.67796610169491,24,35
2182,str,4.2.1.2.2.1.2,0.0,0,12
2183,str,4.2.1.2.2.2,4.761904761904762,1,20
2184,str,4.2.2,25.925925925925927,7,20
2185,str,4.2.2.1,43.75,14,18
2186,str,4.2.2.2.1,78.94736842105263,15,4
2187,str,4.2.2.2.2,50.0,1,1
2188,str,4.3,100.0,1,0
2189,str,"4.3,4.4.1.2,4.9",0.0,0,2
2190,str,"4.3,4.9",0.0,0,1
2191,str,4.3.1,0.0,0,2
2192,str,4.3.2,13.333333333333334,2,13
2193,str,4.3.2.1,25.925925925925927,7,20
2194,str,4.3.3,27.83783783783784,103,267
2195,str,"4.3.3,2.2.1",0.0,0,1
2196,str,"4.3.3,4.2.1",100.0,2,0
2197,str,"4.3.3,4.8",0.0,0,2
2198,str,4.3.4,0.0,0,2
2199,str,4.3.4.1,12.67605633802817,9,62
2200,str,4.3.4.2,77.90697674418605,67,19
2201,str,4.3.4.2.1,15.384615384615385,2,11
2202,str,4.4,0.0,0,1
2203,str,4.4.1.1,56.043956043956044,51,40
2204,str,4.4.1.2,8.333333333333334,1,11
2205,str,4.4.2,13.08411214953271,14,93
2206,str,4.5,4.878048780487805,4,78
2207,str,"4.5,4.9",0.0,0,2
2208,str,4.6,55.55555555555556,5,4
2209,str,4.6.1.1,12.5,1,7
2210,str,4.6.1.2,16.666666666666668,1,5
2211,str,4.6.2,9.67741935483871,3,28
2212,str,4.6.2.2,14.285714285714286,1,6
2213,str,4.7,11.764705882352942,4,30
2214,str,4.8,19.402985074626866,78,324
2215,str,"4.8,4.3.4.1",0.0,0,1
2216,str,"4.8,4.9",0.0,0,1
2217,str,4.9,14.0625,9,55
2218,str,5,0.0,0,1
2219,str,6,0.0,0,1
2220,str,"6,BOV_AFRI",0.0,0,4
2221,str,BOV_AFRI,0.0,0,20
2222,str,nan,0.0,0,8
